bag_verblijfsobject_id,nummer,soort_woning
0599010000278092,23014000026,Zelfstandig
0599010000316664,82051000038,Zelfstandig
0599010000250644,25052000011,Zelfstandig
0599010000063795,82003000022,Zelfstandig
0599010000312747,63011000643,Onzelfstandig
0599010000312754,63011000671,Onzelfstandig
0599010000312829,63011000692,Onzelfstandig
0599010000296119,29101000004,Onzelfstandig
0599010000297576,29101000100,Onzelfstandig
0599010000192267,23036000006,Onzelfstandig
0599010000475730,82200000017,Onzelfstandig
0599010000338369,11353000032,Zelfstandig
0599010000248455,11172000006,Zelfstandig
0599010000248181,11174000006,Zelfstandig
0599010000248930,11464000001,Zelfstandig
0599010000345154,81051000202,Zelfstandig
0599010000337578,82010000025,Zelfstandig
0599010000337648,82010000093,Zelfstandig
0599010000308838,81056000005,Zelfstandig
0599010000285271,82001000010,Zelfstandig
0599010000310129,81080000118,Zelfstandig
0599010000319881,41008000005,Zelfstandig
0599010000319882,41008000006,Zelfstandig
0599010000321017,41008000015,Zelfstandig
0599010000153816,41032000034,Zelfstandig
0599010000317301,82052000017,Zelfstandig
0599010000289072,82123000053,Zelfstandig
0599010000025577,41000000071,Zelfstandig
0599010000080384,41037000034,Zelfstandig
0599010000319302,41025000018,Zelfstandig
0599010000329097,41026000002,Zelfstandig
0599010000138628,41070000002,Zelfstandig
0599010000230533,41130000055,Zelfstandig
0599010000107853,41165000014,Zelfstandig
0599010000314213,41075000026,Zelfstandig
0599010000078259,41055000016,Zelfstandig
0599010000104237,41057000010,Zelfstandig
0599010000330483,41140000013,Zelfstandig
0599010000322613,47009000010,Zelfstandig
0599010000310668,81072000067,Zelfstandig
0599010000108130,82005000032,Zelfstandig
0599010000095476,28018000104,Zelfstandig
0599010000369132,82067000003,Zelfstandig
0599010000319251,41170000021,Zelfstandig
0599010000322322,42003000008,Zelfstandig
0599010000286506,82003000030,Zelfstandig
0599010000072364,24127000082,Zelfstandig
0599010000319864,41026000010,Zelfstandig
0599010000308465,81059000013,Zelfstandig
0599010000322840,82101000013,Zelfstandig
0599010000300885,24001000092,Zelfstandig
0599010000027897,82004000115,Zelfstandig
0599010000312294,36196000004,Zelfstandig
0599010000306798,63114000082,Zelfstandig
0599010000161340,23025000033,Zelfstandig
0599010000311902,25106000011,Zelfstandig
0599010000344097,25021000043,Zelfstandig
0599010000356650,23017000002,Zelfstandig
0599010000258887,72005000020,Zelfstandig
0599010000330075,72058000002,Zelfstandig
0599010000341003,81075000018,Zelfstandig
0599010400028674,41023000002,Zelfstandig
0599010000322641,47008000003,Zelfstandig
0599010000120960,41036000013,Zelfstandig
0599010000317556,24122000004,Zelfstandig
0599010000165854,25013000051,Zelfstandig
0599010000306040,63001000134,Zelfstandig
0599010000302661,41121000018,Zelfstandig
0599010400038016,63011000697,Onzelfstandig
0599010000477769,51065000003,Onzelfstandig
0599010000473310,23037000018,Onzelfstandig
0599010000248373,11171000039,Zelfstandig
0599010000076708,81070000056,Zelfstandig
0599010000082223,41013000001,Zelfstandig
0599010000319790,41034000036,Zelfstandig
0599010000194576,82123000045,Zelfstandig
0599010000329171,41021000077,Zelfstandig
0599010000267493,82053000006,Zelfstandig
0599010000332498,41024000005,Zelfstandig
0599010000321219,41026000032,Zelfstandig
0599010110008901,41151000006,Zelfstandig
0599010000322223,41054000014,Zelfstandig
0599010000138311,41055000004,Zelfstandig
0599010000295683,41166000021,Zelfstandig
0599010000302415,41078000065,Zelfstandig
0599010000302345,41063000035,Zelfstandig
0599010000306860,66058000032,Zelfstandig
0599010000259119,81070000010,Zelfstandig
0599010000332478,41024000025,Zelfstandig
0599010000301073,35054000006,Zelfstandig
0599010000040042,10001000031,Zelfstandig
0599010000173799,35025000060,Zelfstandig
0599010000300784,23002000084,Zelfstandig
0599010000142660,41144000006,Zelfstandig
0599010000296062,35031000013,Zelfstandig
0599010000306750,63114000034,Zelfstandig
0599010000356659,23017000011,Zelfstandig
0599010000305853,63004000122,Zelfstandig
0599010000305473,60116000006,Zelfstandig
0599010000305964,63001000058,Zelfstandig
0599010000046849,35003000032,Zelfstandig
0599010000315222,35030000013,Zelfstandig
0599010000313037,63012000010,Zelfstandig
0599010000181349,41170000020,Zelfstandig
0599010000306018,63001000112,Zelfstandig
0599010000177141,12112000070,Zelfstandig
0599010000185290,23001000029,Zelfstandig
0599010000308138,75071000042,Zelfstandig
0599010000308649,81108000004,Zelfstandig
0599010000093029,10003000022,Zelfstandig
0599010000343492,71053000027,Zelfstandig
0599010000319853,41025000012,Zelfstandig
0599010000335118,28019000049,Zelfstandig
0599010000270988,66050000041,Zelfstandig
0599010000310665,81072000064,Zelfstandig
0599010000128062,82115000003,Zelfstandig
0599010000309975,81008000017,Zelfstandig
0599010000330715,35046000002,Zelfstandig
0599010400024269,12113000068,Onzelfstandig
0599010000187009,23034000001,Zelfstandig
0599010000051611,82006000016,Zelfstandig
0599010000320720,12013000027,Zelfstandig
0599010000156157,23006000041,Zelfstandig
0599010000094493,41013000026,Zelfstandig
0599010000309325,81081000070,Zelfstandig
0599010000313031,63012000078,Zelfstandig
0599010000305566,63003000010,Zelfstandig
0599010000312278,82017000009,Zelfstandig
0599010000295888,41043000007,Zelfstandig
0599010000341737,27004000026,Zelfstandig
0599010000294845,29100000062,Onzelfstandig
0599010000079819,23036000040,Onzelfstandig
0599010000313622,82200000001,Onzelfstandig
0599010000248370,11171000036,Zelfstandig
0599010000248388,11171000012,Zelfstandig
0599010000336318,11361000022,Zelfstandig
0599010000253161,11402000004,Zelfstandig
0599010000248973,11465000018,Zelfstandig
0599010000249051,11481000025,Zelfstandig
0599010000309018,81095000010,Zelfstandig
0599010000308869,81058000011,Zelfstandig
0599010000337672,82010000117,Zelfstandig
0599010000308468,81059000016,Zelfstandig
0599010000340977,81075000002,Zelfstandig
0599010000326002,81061000091,Zelfstandig
0599010000310013,81080000020,Zelfstandig
0599010000310846,81062000046,Zelfstandig
0599010000206033,82002000050,Zelfstandig
0599010000212821,82003000001,Zelfstandig
0599010000321251,41030000031,Zelfstandig
0599010000321861,41030000072,Zelfstandig
0599010000324783,82024000038,Onzelfstandig
0599010000295710,82051000008,Zelfstandig
0599010000312484,41021000082,Zelfstandig
0599010000321688,41001000044,Zelfstandig
0599010000302856,41002000022,Zelfstandig
0599010000065609,82061000029,Zelfstandig
0599010000332467,41023000028,Zelfstandig
0599010000321616,41040000038,Zelfstandig
0599010000030254,41042000029,Zelfstandig
0599010000299131,41027000064,Zelfstandig
0599010000327701,41006000013,Zelfstandig
0599010000316187,41126000021,Zelfstandig
0599010000235547,41164000015,Zelfstandig
0599010000321338,41073000040,Zelfstandig
0599010000297738,41169000025,Onzelfstandig
0599010000104547,41057000006,Zelfstandig
0599010000302753,41061000024,Zelfstandig
0599010000302391,41062000042,Zelfstandig
0599010000316976,41138000009,Zelfstandig
0599010000329071,41144000025,Zelfstandig
0599010000061769,42005000011,Zelfstandig
0599010000322649,47008000011,Zelfstandig
0599010000336549,47010000035,Zelfstandig
0599010000047155,42013000056,Zelfstandig
0599010000222646,23108000066,Zelfstandig
0599010000053762,25000000037,Zelfstandig
0599010000329597,47001000096,Zelfstandig
0599010000344137,36001000030,Zelfstandig
0599010000322730,47002000054,Zelfstandig
0599010000322684,47003000008,Zelfstandig
0599010000322585,47003000039,Zelfstandig
0599010000173986,36107000015,Zelfstandig
0599010000322658,47008000020,Zelfstandig
0599010000296000,35055000047,Zelfstandig
0599010000296257,35148000007,Zelfstandig
0599010000300791,23003000046,Zelfstandig
0599010000294450,36196000040,Zelfstandig
0599010000300332,23005000032,Zelfstandig
0599010000284269,82120000013,Zelfstandig
0599010000328988,41020000010,Zelfstandig
0599010000191785,41000000034,Zelfstandig
0599010000168314,24123000037,Zelfstandig
0599010000322261,42008000007,Zelfstandig
0599010000258558,81000000024,Zelfstandig
0599010000317260,71054000019,Zelfstandig
0599010000315145,41050000002,Zelfstandig
0599010000322526,47005000029,Zelfstandig
0599010400028710,11006000019,Zelfstandig
0599010000312477,41021000009,Zelfstandig
0599010000305975,63001000069,Zelfstandig
0599010000319320,41166000006,Zelfstandig
0599010000126546,41130000061,Zelfstandig
0599010000294404,23111000151,Zelfstandig
0599010000157280,28017000072,Zelfstandig
0599010000046032,81000000002,Zelfstandig
0599010000278976,11003000018,Zelfstandig
0599010000312752,63011000674,Onzelfstandig
0599010000300893,29100000041,Onzelfstandig
0599010000123869,11042000003,Zelfstandig
0599010000249075,11481000049,Zelfstandig
0599010000308832,81057000003,Zelfstandig
0599010000325941,81061000040,Zelfstandig
0599010000310111,81080000153,Zelfstandig
0599010000324807,82019000050,Zelfstandig
0599010000321967,41046000046,Zelfstandig
0599010000078169,41007000068,Zelfstandig
0599010000328872,41047000038,Zelfstandig
0599010000030718,41007000108,Zelfstandig
0599010000317486,82028000009,Zelfstandig
0599010000322175,41012000039,Zelfstandig
0599010000312485,41021000075,Zelfstandig
0599010000298350,82053000015,Zelfstandig
0599010000319304,41025000020,Zelfstandig
0599010000319871,41026000017,Zelfstandig
0599010000317498,82069000017,Zelfstandig
0599010000322273,42007000021,Zelfstandig
0599010000322291,42010000004,Zelfstandig
0599010000346380,41070000019,Zelfstandig
0599010000212544,41130000039,Zelfstandig
0599010000137648,41164000033,Zelfstandig
0599010000270589,41165000010,Zelfstandig
0599010000296970,41174000016,Zelfstandig
0599010000322663,47008000025,Zelfstandig
0599010000163118,23104000002,Zelfstandig
0599010000325229,71068000009,Zelfstandig
0599010000341747,27004000030,Zelfstandig
0599010000312233,47001000043,Zelfstandig
0599010000122827,82061000036,Zelfstandig
0599010000322645,47008000007,Zelfstandig
0599010000298476,25008000002,Zelfstandig
0599010000302473,41080000034,Zelfstandig
0599010000215801,42017000005,Zelfstandig
0599010000317130,82017000006,Zelfstandig
0599010000322707,47002000031,Zelfstandig
0599010000300673,23103000011,Zelfstandig
0599010000300402,23103000116,Zelfstandig
0599010400001632,37101000075,Zelfstandig
0599010000305933,63001000027,Zelfstandig
0599010000031758,27005000023,Zelfstandig
0599010000313269,63012000126,Zelfstandig
0599010000294735,36193000048,Zelfstandig
0599010000301994,41004000054,Zelfstandig
0599010000306071,63001000165,Zelfstandig
0599010000140195,25045000001,Zelfstandig
0599010000322460,47004000032,Zelfstandig
0599010000312410,36193000051,Zelfstandig
0599010000068866,12112000076,Zelfstandig
0599010000321845,23108000021,Zelfstandig
0599010000214561,24003000063,Zelfstandig
0599010000385392,72064000056,Zelfstandig
0599010000303010,24015000010,Zelfstandig
0599010000317755,81016000003,Zelfstandig
0599010000172822,35145000016,Zelfstandig
0599010000313106,63012000003,Zelfstandig
0599010000286301,25001000073,Zelfstandig
0599010000319626,41064000115,Zelfstandig
0599010000077816,81013000028,Zelfstandig
0599010000349622,25048000003,Zelfstandig
0599010000300694,23111000039,Zelfstandig
0599010000293833,23108000077,Zelfstandig
0599010000176085,37101000017,Zelfstandig
0599010000316087,72006000033,Zelfstandig
0599010000310803,81065000046,Zelfstandig
0599010000381727,42019000103,Onzelfstandig
0599010000308564,81108000115,Onzelfstandig
0599010000253044,11051000026,Zelfstandig
0599010000303182,11352000015,Zelfstandig
0599010000331142,11412000003,Zelfstandig
0599010000331113,11412000016,Zelfstandig
0599010000249024,11481000060,Zelfstandig
0599010000249629,11491000020,Zelfstandig
0599010000248061,11431000008,Zelfstandig
0599010000154383,81051000167,Zelfstandig
0599010000337692,82010000137,Zelfstandig
0599010000329273,82014000008,Zelfstandig
0599010000309993,81080000006,Zelfstandig
0599010000329736,82014000025,Zelfstandig
0599010000308756,81080000035,Zelfstandig
0599010000310102,81080000104,Zelfstandig
0599010000324819,82019000036,Zelfstandig
0599010000151880,41007000036,Zelfstandig
0599010000347628,82026000035,Zelfstandig
0599010000168140,41032000050,Zelfstandig
0599010000122811,82118000024,Zelfstandig
0599010000312454,41020000015,Zelfstandig
0599010000093774,82123000050,Zelfstandig
0599010000328924,41002000004,Zelfstandig
0599010000299128,41027000061,Zelfstandig
0599010000294740,41151000019,Zelfstandig
0599010000296570,41049000009,Zelfstandig
0599010000235485,41130000034,Zelfstandig
0599010000056191,41130000042,Zelfstandig
0599010000319222,41073000010,Zelfstandig
0599010000301907,41060000005,Zelfstandig
0599010000253293,41076000013,Zelfstandig
0599010000295846,41171000013,Zelfstandig
0599010000302733,41061000004,Zelfstandig
0599010000202413,41082000038,Zelfstandig
0599010000319376,41175000006,Zelfstandig
0599010000302383,41062000034,Zelfstandig
0599010000302390,41062000041,Zelfstandig
0599010000329041,41064000023,Zelfstandig
0599010000328970,41143000017,Zelfstandig
0599010000301462,36161000015,Zelfstandig
0599010000140137,42112000002,Zelfstandig
0599010000151799,81001000033,Zelfstandig
0599010000298012,71054000038,Zelfstandig
0599010000265961,66006000130,Zelfstandig
0599010000211191,66007000049,Zelfstandig
0599010000322179,41010000046,Zelfstandig
0599010000059333,27012000031,Zelfstandig
0599010000302855,41002000021,Zelfstandig
0599010000321085,41043000011,Zelfstandig
0599010000322418,47004000060,Zelfstandig
0599010000294883,35034000031,Zelfstandig
0599010000321536,41168000010,Zelfstandig
0599010000321851,41064000061,Zelfstandig
0599010000322519,47006000056,Zelfstandig
0599010000315760,25024000006,Zelfstandig
0599010000235563,41035000071,Zelfstandig
0599010000343448,81051000053,Zelfstandig
0599010000336517,47010000003,Zelfstandig
0599010000108261,41007000062,Zelfstandig
0599010000069727,24015000039,Zelfstandig
0599010000093591,41035000042,Zelfstandig
0599010000244489,25047000011,Zelfstandig
0599010000332331,35005000016,Zelfstandig
0599010000086914,36192000069,Zelfstandig
0599010000321071,41042000022,Zelfstandig
0599010000305602,63003000046,Zelfstandig
0599010000320223,12024000042,Zelfstandig
0599010000119101,11005000002,Zelfstandig
0599010000334380,23111000065,Zelfstandig
0599010000144026,23034000020,Zelfstandig
0599010000337074,35032000002,Zelfstandig
0599010000300597,23011000002,Zelfstandig
0599010000296618,25139000011,Zelfstandig
0599010000309408,81062000123,Zelfstandig
0599010000298792,25021000004,Zelfstandig
0599010000313395,25051000063,Zelfstandig
0599010000322394,47005000024,Zelfstandig
0599010000325353,24006000008,Zelfstandig
0599010000325216,71012000070,Zelfstandig
0599010000308074,75073000048,Zelfstandig
0599010000144734,66007000042,Zelfstandig
0599010000298159,71104000014,Zelfstandig
0599010000332310,35013000029,Zelfstandig
0599010000322023,41045000039,Zelfstandig
0599010000330966,23027000023,Zelfstandig
0599010000319654,41064000085,Zelfstandig
0599010000243319,41032000035,Zelfstandig
0599010000289917,41037000032,Zelfstandig
0599010000307922,75072000016,Zelfstandig
0599010000349037,23008000025,Zelfstandig
0599010000013602,66050000012,Zelfstandig
0599010000094751,25007000038,Zelfstandig
0599010000079833,35016000001,Zelfstandig
0599010000297660,35161000008,Onzelfstandig
0599010000056842,23000000033,Zelfstandig
0599010000298120,35041000032,Zelfstandig
0599010000321223,41029000002,Zelfstandig
0599010000317054,82119000017,Zelfstandig
0599010000431578,81019000040,Onzelfstandig
0599010000473205,81108000084,Onzelfstandig
0599010000297576,29101000058,Onzelfstandig
0599010400003848,23113000005,Onzelfstandig
0599010000475740,82200000008,Onzelfstandig
0599010000475185,23039000003,Onzelfstandig
0599010000249742,11104000029,Zelfstandig
0599010000253168,11401000007,Zelfstandig
0599010000309015,81095000011,Zelfstandig
0599010000337612,82010000059,Zelfstandig
0599010000337640,82010000086,Zelfstandig
0599010000341001,81075000026,Zelfstandig
0599010000325979,81061000042,Zelfstandig
0599010000308797,81062000003,Zelfstandig
0599010000310095,81080000098,Zelfstandig
0599010000302698,41027000116,Zelfstandig
0599010000328868,41047000046,Zelfstandig
0599010000319555,41011000003,Zelfstandig
0599010000325301,82029000014,Zelfstandig
0599010000316937,82057000022,Zelfstandig
0599010000302101,41027000039,Zelfstandig
0599010000081365,41043000027,Zelfstandig
0599010000329313,82101000005,Zelfstandig
0599010000329460,82101000028,Zelfstandig
0599010000329049,41144000059,Zelfstandig
